dataset,tool,precision,recall
stingseq,alphagenome,0.4117647058823529,0.10687022900763359
stingseq,alphagenome,0.42424242424242425,0.10687022900763359
stingseq,alphagenome,0.4375,0.10687022900763359
stingseq,alphagenome,0.41935483870967744,0.09923664122137404
stingseq,alphagenome,0.43333333333333335,0.09923664122137404
stingseq,alphagenome,0.41379310344827586,0.0916030534351145
stingseq,alphagenome,0.42857142857142855,0.0916030534351145
stingseq,alphagenome,0.4074074074074074,0.08396946564885496
stingseq,alphagenome,0.38461538461538464,0.07633587786259542
stingseq,alphagenome,0.4,0.07633587786259542
stingseq,alphagenome,0.4166666666666667,0.07633587786259542
stingseq,alphagenome,0.391304347826087,0.06870229007633588
stingseq,alphagenome,0.4090909090909091,0.06870229007633588
stingseq,alphagenome,0.42857142857142855,0.06870229007633588
stingseq,alphagenome,0.4,0.061068702290076333
stingseq,alphagenome,0.3684210526315789,0.05343511450381679
stingseq,alphagenome,0.3333333333333333,0.04580152671755725
stingseq,alphagenome,0.35294117647058826,0.04580152671755725
stingseq,alphagenome,0.3125,0.03816793893129771
stingseq,alphagenome,0.3333333333333333,0.03816793893129771
stingseq,alphagenome,0.35714285714285715,0.03816793893129771
stingseq,alphagenome,0.38461538461538464,0.03816793893129771
stingseq,alphagenome,0.3333333333333333,0.030534351145038167
stingseq,alphagenome,0.36363636363636365,0.030534351145038167
stingseq,alphagenome,0.3,0.022900763358778626
stingseq,alphagenome,0.3333333333333333,0.022900763358778626
stingseq,alphagenome,0.25,0.015267175572519083
stingseq,alphagenome,0.2857142857142857,0.015267175572519083
stingseq,alphagenome,0.3333333333333333,0.015267175572519083
stingseq,alphagenome,0.4,0.015267175572519083
stingseq,alphagenome,0.5,0.015267175572519083
stingseq,alphagenome,0.6666666666666666,0.015267175572519083
stingseq,alphagenome,1.0,0.015267175572519083
stingseq,alphagenome,1.0,0.007633587786259542
stingseq,alphagenome,1.0,0.0
stingseq,borzoi,0.255859375,1.0
stingseq,borzoi,0.25440313111545987,0.9923664122137404
stingseq,borzoi,0.2549019607843137,0.9923664122137404
stingseq,borzoi,0.2554027504911591,0.9923664122137404
stingseq,borzoi,0.2559055118110236,0.9923664122137404
stingseq,borzoi,0.2564102564102564,0.9923664122137404
stingseq,borzoi,0.25691699604743085,0.9923664122137404
stingseq,borzoi,0.25544554455445545,0.9847328244274809
stingseq,borzoi,0.25396825396825395,0.9770992366412213
stingseq,borzoi,0.2544731610337972,0.9770992366412213
stingseq,borzoi,0.2549800796812749,0.9770992366412213
stingseq,borzoi,0.2554890219560878,0.9770992366412213
stingseq,borzoi,0.256,0.9770992366412213
stingseq,borzoi,0.2565130260521042,0.9770992366412213
stingseq,borzoi,0.2570281124497992,0.9770992366412213
stingseq,borzoi,0.2575452716297787,0.9770992366412213
stingseq,borzoi,0.25806451612903225,0.9770992366412213
stingseq,borzoi,0.2585858585858586,0.9770992366412213
stingseq,borzoi,0.2591093117408907,0.9770992366412213
stingseq,borzoi,0.25760649087221094,0.9694656488549618
stingseq,borzoi,0.258130081300813,0.9694656488549618
stingseq,borzoi,0.25865580448065173,0.9694656488549618
stingseq,borzoi,0.25918367346938775,0.9694656488549618
stingseq,borzoi,0.25971370143149286,0.9694656488549618
stingseq,borzoi,0.26024590163934425,0.9694656488549618
stingseq,borzoi,0.26078028747433263,0.9694656488549618
stingseq,borzoi,0.2613168724279835,0.9694656488549618
stingseq,borzoi,0.2618556701030928,0.9694656488549618
stingseq,borzoi,0.2603305785123967,0.9618320610687023
stingseq,borzoi,0.2608695652173913,0.9618320610687023
stingseq,borzoi,0.26141078838174275,0.9618320610687023
stingseq,borzoi,0.26195426195426197,0.9618320610687023
stingseq,borzoi,0.2625,0.9618320610687023
stingseq,borzoi,0.2609603340292276,0.9541984732824428
stingseq,borzoi,0.2615062761506276,0.9541984732824428
stingseq,borzoi,0.2620545073375262,0.9541984732824428
stingseq,borzoi,0.26260504201680673,0.9541984732824428
stingseq,borzoi,0.2631578947368421,0.9541984732824428
stingseq,borzoi,0.26371308016877637,0.9541984732824428
stingseq,borzoi,0.2642706131078224,0.9541984732824428
stingseq,borzoi,0.2648305084745763,0.9541984732824428
stingseq,borzoi,0.2653927813163482,0.9541984732824428
stingseq,borzoi,0.26595744680851063,0.9541984732824428
stingseq,borzoi,0.26652452025586354,0.9541984732824428
stingseq,borzoi,0.2670940170940171,0.9541984732824428
stingseq,borzoi,0.2676659528907923,0.9541984732824428
stingseq,borzoi,0.26824034334763946,0.9541984732824428
stingseq,borzoi,0.26666666666666666,0.9465648854961832
stingseq,borzoi,0.2672413793103448,0.9465648854961832
stingseq,borzoi,0.2678185745140389,0.9465648854961832
stingseq,borzoi,0.2683982683982684,0.9465648854961832
stingseq,borzoi,0.26898047722342733,0.9465648854961832
stingseq,borzoi,0.26956521739130435,0.9465648854961832
stingseq,borzoi,0.2701525054466231,0.9465648854961832
stingseq,borzoi,0.27074235807860264,0.9465648854961832
stingseq,borzoi,0.2713347921225383,0.9465648854961832
stingseq,borzoi,0.2719298245614035,0.9465648854961832
stingseq,borzoi,0.2725274725274725,0.9465648854961832
stingseq,borzoi,0.27312775330396477,0.9465648854961832
stingseq,borzoi,0.271523178807947,0.9389312977099237
stingseq,borzoi,0.2721238938053097,0.9389312977099237
stingseq,borzoi,0.270509977827051,0.9312977099236641
stingseq,borzoi,0.27111111111111114,0.9312977099236641
stingseq,borzoi,0.26948775055679286,0.9236641221374046
stingseq,borzoi,0.26785714285714285,0.916030534351145
stingseq,borzoi,0.2684563758389262,0.916030534351145
stingseq,borzoi,0.26905829596412556,0.916030534351145
stingseq,borzoi,0.2696629213483146,0.916030534351145
stingseq,borzoi,0.2702702702702703,0.916030534351145
stingseq,borzoi,0.2686230248306998,0.9083969465648855
stingseq,borzoi,0.2692307692307692,0.9083969465648855
stingseq,borzoi,0.2698412698412698,0.9083969465648855
stingseq,borzoi,0.27045454545454545,0.9083969465648855
stingseq,borzoi,0.26879271070615035,0.9007633587786259
stingseq,borzoi,0.2694063926940639,0.9007633587786259
stingseq,borzoi,0.26773455377574373,0.8931297709923665
stingseq,borzoi,0.268348623853211,0.8931297709923665
stingseq,borzoi,0.26666666666666666,0.8854961832061069
stingseq,borzoi,0.26497695852534564,0.8778625954198473
stingseq,borzoi,0.26558891454965355,0.8778625954198473
stingseq,borzoi,0.2662037037037037,0.8778625954198473
stingseq,borzoi,0.2668213457076566,0.8778625954198473
stingseq,borzoi,0.26744186046511625,0.8778625954198473
stingseq,borzoi,0.2680652680652681,0.8778625954198473
stingseq,borzoi,0.26635514018691586,0.8702290076335878
stingseq,borzoi,0.26697892271662765,0.8702290076335878
stingseq,borzoi,0.2676056338028169,0.8702290076335878
stingseq,borzoi,0.26823529411764707,0.8702290076335878
stingseq,borzoi,0.2688679245283019,0.8702290076335878
stingseq,borzoi,0.2695035460992908,0.8702290076335878
stingseq,borzoi,0.27014218009478674,0.8702290076335878
stingseq,borzoi,0.27078384798099764,0.8702290076335878
stingseq,borzoi,0.2714285714285714,0.8702290076335878
stingseq,borzoi,0.2720763723150358,0.8702290076335878
stingseq,borzoi,0.2727272727272727,0.8702290076335878
stingseq,borzoi,0.2733812949640288,0.8702290076335878
stingseq,borzoi,0.27403846153846156,0.8702290076335878
stingseq,borzoi,0.2746987951807229,0.8702290076335878
stingseq,borzoi,0.2753623188405797,0.8702290076335878
stingseq,borzoi,0.27602905569007263,0.8702290076335878
stingseq,borzoi,0.27427184466019416,0.8625954198473282
stingseq,borzoi,0.2725060827250608,0.8549618320610687
stingseq,borzoi,0.2731707317073171,0.8549618320610687
stingseq,borzoi,0.27383863080684595,0.8549618320610687
stingseq,borzoi,0.27450980392156865,0.8549618320610687
stingseq,borzoi,0.2751842751842752,0.8549618320610687
stingseq,borzoi,0.27586206896551724,0.8549618320610687
stingseq,borzoi,0.2765432098765432,0.8549618320610687
stingseq,borzoi,0.27722772277227725,0.8549618320610687
stingseq,borzoi,0.27791563275434245,0.8549618320610687
stingseq,borzoi,0.27860696517412936,0.8549618320610687
stingseq,borzoi,0.27680798004987534,0.8473282442748091
stingseq,borzoi,0.2775,0.8473282442748091
stingseq,borzoi,0.2781954887218045,0.8473282442748091
stingseq,borzoi,0.27889447236180903,0.8473282442748091
stingseq,borzoi,0.2795969773299748,0.8473282442748091
stingseq,borzoi,0.2803030303030303,0.8473282442748091
stingseq,borzoi,0.27848101265822783,0.8396946564885496
stingseq,borzoi,0.27918781725888325,0.8396946564885496
stingseq,borzoi,0.27989821882951654,0.8396946564885496
stingseq,borzoi,0.28061224489795916,0.8396946564885496
stingseq,borzoi,0.2813299232736573,0.8396946564885496
stingseq,borzoi,0.28205128205128205,0.8396946564885496
stingseq,borzoi,0.2827763496143959,0.8396946564885496
stingseq,borzoi,0.2809278350515464,0.8320610687022901
stingseq,borzoi,0.27906976744186046,0.8244274809160306
stingseq,borzoi,0.27979274611398963,0.8244274809160306
stingseq,borzoi,0.2805194805194805,0.8244274809160306
stingseq,borzoi,0.2786458333333333,0.816793893129771
stingseq,borzoi,0.27676240208877284,0.8091603053435115
stingseq,borzoi,0.27486910994764396,0.8015267175572519
stingseq,borzoi,0.2755905511811024,0.8015267175572519
stingseq,borzoi,0.27631578947368424,0.8015267175572519
stingseq,borzoi,0.2770448548812665,0.8015267175572519
stingseq,borzoi,0.2777777777777778,0.8015267175572519
stingseq,borzoi,0.27851458885941643,0.8015267175572519
stingseq,borzoi,0.2765957446808511,0.7938931297709924
stingseq,borzoi,0.2773333333333333,0.7938931297709924
stingseq,borzoi,0.27807486631016043,0.7938931297709924
stingseq,borzoi,0.27882037533512066,0.7938931297709924
stingseq,borzoi,0.27956989247311825,0.7938931297709924
stingseq,borzoi,0.2803234501347709,0.7938931297709924
stingseq,borzoi,0.2810810810810811,0.7938931297709924
stingseq,borzoi,0.28184281842818426,0.7938931297709924
stingseq,borzoi,0.2798913043478261,0.7862595419847328
stingseq,borzoi,0.28065395095367845,0.7862595419847328
stingseq,borzoi,0.2814207650273224,0.7862595419847328
stingseq,borzoi,0.2821917808219178,0.7862595419847328
stingseq,borzoi,0.28296703296703296,0.7862595419847328
stingseq,borzoi,0.2837465564738292,0.7862595419847328
stingseq,borzoi,0.2845303867403315,0.7862595419847328
stingseq,borzoi,0.2853185595567867,0.7862595419847328
stingseq,borzoi,0.2861111111111111,0.7862595419847328
stingseq,borzoi,0.2841225626740947,0.7786259541984732
stingseq,borzoi,0.28212290502793297,0.7709923664122137
stingseq,borzoi,0.2801120448179272,0.7633587786259542
stingseq,borzoi,0.2808988764044944,0.7633587786259542
stingseq,borzoi,0.27887323943661974,0.7557251908396947
stingseq,borzoi,0.2768361581920904,0.7480916030534351
stingseq,borzoi,0.2747875354107649,0.7404580152671756
stingseq,borzoi,0.2755681818181818,0.7404580152671756
stingseq,borzoi,0.27635327635327633,0.7404580152671756
stingseq,borzoi,0.2742857142857143,0.732824427480916
stingseq,borzoi,0.27507163323782235,0.732824427480916
stingseq,borzoi,0.27586206896551724,0.732824427480916
stingseq,borzoi,0.276657060518732,0.732824427480916
stingseq,borzoi,0.2774566473988439,0.732824427480916
stingseq,borzoi,0.2782608695652174,0.732824427480916
stingseq,borzoi,0.27906976744186046,0.732824427480916
stingseq,borzoi,0.27988338192419826,0.732824427480916
stingseq,borzoi,0.2807017543859649,0.732824427480916
stingseq,borzoi,0.28152492668621704,0.732824427480916
stingseq,borzoi,0.2823529411764706,0.732824427480916
stingseq,borzoi,0.2831858407079646,0.732824427480916
stingseq,borzoi,0.28402366863905326,0.732824427480916
stingseq,borzoi,0.28486646884273,0.732824427480916
stingseq,borzoi,0.2857142857142857,0.732824427480916
stingseq,borzoi,0.2865671641791045,0.732824427480916
stingseq,borzoi,0.2874251497005988,0.732824427480916
stingseq,borzoi,0.2882882882882883,0.732824427480916
stingseq,borzoi,0.2891566265060241,0.732824427480916
stingseq,borzoi,0.29003021148036257,0.732824427480916
stingseq,borzoi,0.2909090909090909,0.732824427480916
stingseq,borzoi,0.2887537993920973,0.7251908396946565
stingseq,borzoi,0.2896341463414634,0.7251908396946565
stingseq,borzoi,0.290519877675841,0.7251908396946565
stingseq,borzoi,0.29141104294478526,0.7251908396946565
stingseq,borzoi,0.2923076923076923,0.7251908396946565
stingseq,borzoi,0.29012345679012347,0.7175572519083969
stingseq,borzoi,0.29102167182662536,0.7175572519083969
stingseq,borzoi,0.2919254658385093,0.7175572519083969
stingseq,borzoi,0.2897196261682243,0.7099236641221374
stingseq,borzoi,0.290625,0.7099236641221374
stingseq,borzoi,0.29153605015673983,0.7099236641221374
stingseq,borzoi,0.29245283018867924,0.7099236641221374
stingseq,borzoi,0.29337539432176657,0.7099236641221374
stingseq,borzoi,0.29430379746835444,0.7099236641221374
stingseq,borzoi,0.29523809523809524,0.7099236641221374
stingseq,borzoi,0.2929936305732484,0.7022900763358778
stingseq,borzoi,0.2939297124600639,0.7022900763358778
stingseq,borzoi,0.2948717948717949,0.7022900763358778
stingseq,borzoi,0.2958199356913183,0.7022900763358778
stingseq,borzoi,0.2967741935483871,0.7022900763358778
stingseq,borzoi,0.2977346278317152,0.7022900763358778
stingseq,borzoi,0.2987012987012987,0.7022900763358778
stingseq,borzoi,0.2996742671009772,0.7022900763358778
stingseq,borzoi,0.3006535947712418,0.7022900763358778
stingseq,borzoi,0.3016393442622951,0.7022900763358778
stingseq,borzoi,0.3026315789473684,0.7022900763358778
stingseq,borzoi,0.30033003300330036,0.6946564885496184
stingseq,borzoi,0.2980132450331126,0.6870229007633588
stingseq,borzoi,0.29900332225913623,0.6870229007633588
stingseq,borzoi,0.3,0.6870229007633588
stingseq,borzoi,0.3010033444816054,0.6870229007633588
stingseq,borzoi,0.30201342281879195,0.6870229007633588
stingseq,borzoi,0.2996632996632997,0.6793893129770993
stingseq,borzoi,0.30067567567567566,0.6793893129770993
stingseq,borzoi,0.3016949152542373,0.6793893129770993
stingseq,borzoi,0.30272108843537415,0.6793893129770993
stingseq,borzoi,0.3037542662116041,0.6793893129770993
stingseq,borzoi,0.3013698630136986,0.6717557251908397
stingseq,borzoi,0.3024054982817869,0.6717557251908397
stingseq,borzoi,0.30344827586206896,0.6717557251908397
stingseq,borzoi,0.30103806228373703,0.6641221374045801
stingseq,borzoi,0.3020833333333333,0.6641221374045801
stingseq,borzoi,0.30313588850174217,0.6641221374045801
stingseq,borzoi,0.3041958041958042,0.6641221374045801
stingseq,borzoi,0.30526315789473685,0.6641221374045801
stingseq,borzoi,0.30633802816901406,0.6641221374045801
stingseq,borzoi,0.30742049469964666,0.6641221374045801
stingseq,borzoi,0.30851063829787234,0.6641221374045801
stingseq,borzoi,0.3096085409252669,0.6641221374045801
stingseq,borzoi,0.30714285714285716,0.6564885496183206
stingseq,borzoi,0.3046594982078853,0.648854961832061
stingseq,borzoi,0.3057553956834532,0.648854961832061
stingseq,borzoi,0.30685920577617326,0.648854961832061
stingseq,borzoi,0.3079710144927536,0.648854961832061
stingseq,borzoi,0.3090909090909091,0.648854961832061
stingseq,borzoi,0.3102189781021898,0.648854961832061
stingseq,borzoi,0.31135531135531136,0.648854961832061
stingseq,borzoi,0.3125,0.648854961832061
stingseq,borzoi,0.31365313653136534,0.648854961832061
stingseq,borzoi,0.3111111111111111,0.6412213740458015
stingseq,borzoi,0.31226765799256506,0.6412213740458015
stingseq,borzoi,0.31343283582089554,0.6412213740458015
stingseq,borzoi,0.31086142322097376,0.6335877862595419
stingseq,borzoi,0.31203007518796994,0.6335877862595419
stingseq,borzoi,0.3132075471698113,0.6335877862595419
stingseq,borzoi,0.3143939393939394,0.6335877862595419
stingseq,borzoi,0.3155893536121673,0.6335877862595419
stingseq,borzoi,0.31297709923664124,0.6259541984732825
stingseq,borzoi,0.31417624521072796,0.6259541984732825
stingseq,borzoi,0.3153846153846154,0.6259541984732825
stingseq,borzoi,0.3166023166023166,0.6259541984732825
stingseq,borzoi,0.313953488372093,0.6183206106870229
stingseq,borzoi,0.311284046692607,0.6106870229007634
stingseq,borzoi,0.3125,0.6106870229007634
stingseq,borzoi,0.30980392156862746,0.6030534351145038
stingseq,borzoi,0.30708661417322836,0.5954198473282443
stingseq,borzoi,0.308300395256917,0.5954198473282443
stingseq,borzoi,0.30952380952380953,0.5954198473282443
stingseq,borzoi,0.3107569721115538,0.5954198473282443
stingseq,borzoi,0.308,0.5877862595419847
stingseq,borzoi,0.3092369477911647,0.5877862595419847
stingseq,borzoi,0.3064516129032258,0.5801526717557252
stingseq,borzoi,0.30364372469635625,0.5725190839694656
stingseq,borzoi,0.3048780487804878,0.5725190839694656
stingseq,borzoi,0.30612244897959184,0.5725190839694656
stingseq,borzoi,0.3073770491803279,0.5725190839694656
stingseq,borzoi,0.3045267489711934,0.5648854961832062
stingseq,borzoi,0.30578512396694213,0.5648854961832062
stingseq,borzoi,0.3070539419087137,0.5648854961832062
stingseq,borzoi,0.30416666666666664,0.5572519083969466
stingseq,borzoi,0.3054393305439331,0.5572519083969466
stingseq,borzoi,0.3025210084033613,0.549618320610687
stingseq,borzoi,0.3037974683544304,0.549618320610687
stingseq,borzoi,0.3050847457627119,0.549618320610687
stingseq,borzoi,0.30638297872340425,0.549618320610687
stingseq,borzoi,0.3076923076923077,0.549618320610687
stingseq,borzoi,0.3090128755364807,0.549618320610687
stingseq,borzoi,0.3103448275862069,0.549618320610687
stingseq,borzoi,0.3116883116883117,0.549618320610687
stingseq,borzoi,0.3130434782608696,0.549618320610687
stingseq,borzoi,0.314410480349345,0.549618320610687
stingseq,borzoi,0.3157894736842105,0.549618320610687
stingseq,borzoi,0.31718061674008813,0.549618320610687
stingseq,borzoi,0.3185840707964602,0.549618320610687
stingseq,borzoi,0.32,0.549618320610687
stingseq,borzoi,0.32142857142857145,0.549618320610687
stingseq,borzoi,0.3183856502242152,0.5419847328244275
stingseq,borzoi,0.31981981981981983,0.5419847328244275
stingseq,borzoi,0.3212669683257919,0.5419847328244275
stingseq,borzoi,0.32272727272727275,0.5419847328244275
stingseq,borzoi,0.3242009132420091,0.5419847328244275
stingseq,borzoi,0.3256880733944954,0.5419847328244275
stingseq,borzoi,0.3225806451612903,0.5343511450381679
stingseq,borzoi,0.32407407407407407,0.5343511450381679
stingseq,borzoi,0.3209302325581395,0.5267175572519084
stingseq,borzoi,0.32242990654205606,0.5267175572519084
stingseq,borzoi,0.323943661971831,0.5267175572519084
stingseq,borzoi,0.32075471698113206,0.5190839694656488
stingseq,borzoi,0.3175355450236967,0.5114503816793893
stingseq,borzoi,0.319047619047619,0.5114503816793893
stingseq,borzoi,0.32057416267942584,0.5114503816793893
stingseq,borzoi,0.32211538461538464,0.5114503816793893
stingseq,borzoi,0.3188405797101449,0.5038167938931297
stingseq,borzoi,0.32038834951456313,0.5038167938931297
stingseq,borzoi,0.3170731707317073,0.4961832061068702
stingseq,borzoi,0.31862745098039214,0.4961832061068702
stingseq,borzoi,0.31527093596059114,0.48854961832061067
stingseq,borzoi,0.31683168316831684,0.48854961832061067
stingseq,borzoi,0.31343283582089554,0.48091603053435117
stingseq,borzoi,0.315,0.48091603053435117
stingseq,borzoi,0.3165829145728643,0.48091603053435117
stingseq,borzoi,0.3181818181818182,0.48091603053435117
stingseq,borzoi,0.3197969543147208,0.48091603053435117
stingseq,borzoi,0.32142857142857145,0.48091603053435117
stingseq,borzoi,0.31794871794871793,0.4732824427480916
stingseq,borzoi,0.31958762886597936,0.4732824427480916
stingseq,borzoi,0.3160621761658031,0.46564885496183206
stingseq,borzoi,0.3177083333333333,0.46564885496183206
stingseq,borzoi,0.3193717277486911,0.46564885496183206
stingseq,borzoi,0.32105263157894737,0.46564885496183206
stingseq,borzoi,0.32275132275132273,0.46564885496183206
stingseq,borzoi,0.324468085106383,0.46564885496183206
stingseq,borzoi,0.32620320855614976,0.46564885496183206
stingseq,borzoi,0.3225806451612903,0.4580152671755725
stingseq,borzoi,0.32432432432432434,0.4580152671755725
stingseq,borzoi,0.32608695652173914,0.4580152671755725
stingseq,borzoi,0.32786885245901637,0.4580152671755725
stingseq,borzoi,0.3241758241758242,0.45038167938931295
stingseq,borzoi,0.3259668508287293,0.45038167938931295
stingseq,borzoi,0.3277777777777778,0.45038167938931295
stingseq,borzoi,0.329608938547486,0.45038167938931295
stingseq,borzoi,0.33146067415730335,0.45038167938931295
stingseq,borzoi,0.327683615819209,0.44274809160305345
stingseq,borzoi,0.32954545454545453,0.44274809160305345
stingseq,borzoi,0.3314285714285714,0.44274809160305345
stingseq,borzoi,0.3275862068965517,0.4351145038167939
stingseq,borzoi,0.32947976878612717,0.4351145038167939
stingseq,borzoi,0.3313953488372093,0.4351145038167939
stingseq,borzoi,0.3333333333333333,0.4351145038167939
stingseq,borzoi,0.3352941176470588,0.4351145038167939
stingseq,borzoi,0.33727810650887574,0.4351145038167939
stingseq,borzoi,0.3392857142857143,0.4351145038167939
stingseq,borzoi,0.3413173652694611,0.4351145038167939
stingseq,borzoi,0.3373493975903614,0.42748091603053434
stingseq,borzoi,0.3333333333333333,0.4198473282442748
stingseq,borzoi,0.3353658536585366,0.4198473282442748
stingseq,borzoi,0.3374233128834356,0.4198473282442748
stingseq,borzoi,0.3395061728395062,0.4198473282442748
stingseq,borzoi,0.3416149068322981,0.4198473282442748
stingseq,borzoi,0.3375,0.4122137404580153
stingseq,borzoi,0.33962264150943394,0.4122137404580153
stingseq,borzoi,0.34177215189873417,0.4122137404580153
stingseq,borzoi,0.34394904458598724,0.4122137404580153
stingseq,borzoi,0.34615384615384615,0.4122137404580153
stingseq,borzoi,0.34838709677419355,0.4122137404580153
stingseq,borzoi,0.35064935064935066,0.4122137404580153
stingseq,borzoi,0.35294117647058826,0.4122137404580153
stingseq,borzoi,0.35526315789473684,0.4122137404580153
stingseq,borzoi,0.3576158940397351,0.4122137404580153
stingseq,borzoi,0.36,0.4122137404580153
stingseq,borzoi,0.35570469798657717,0.40458015267175573
stingseq,borzoi,0.3581081081081081,0.40458015267175573
stingseq,borzoi,0.36054421768707484,0.40458015267175573
stingseq,borzoi,0.363013698630137,0.40458015267175573
stingseq,borzoi,0.36551724137931035,0.40458015267175573
stingseq,borzoi,0.3680555555555556,0.40458015267175573
stingseq,borzoi,0.3706293706293706,0.40458015267175573
stingseq,borzoi,0.36619718309859156,0.3969465648854962
stingseq,borzoi,0.3617021276595745,0.3893129770992366
stingseq,borzoi,0.36428571428571427,0.3893129770992366
stingseq,borzoi,0.3669064748201439,0.3893129770992366
stingseq,borzoi,0.3695652173913043,0.3893129770992366
stingseq,borzoi,0.3722627737226277,0.3893129770992366
stingseq,borzoi,0.375,0.3893129770992366
stingseq,borzoi,0.37777777777777777,0.3893129770992366
stingseq,borzoi,0.373134328358209,0.3816793893129771
stingseq,borzoi,0.3684210526315789,0.37404580152671757
stingseq,borzoi,0.3712121212121212,0.37404580152671757
stingseq,borzoi,0.37404580152671757,0.37404580152671757
stingseq,borzoi,0.3769230769230769,0.37404580152671757
stingseq,borzoi,0.3798449612403101,0.37404580152671757
stingseq,borzoi,0.3828125,0.37404580152671757
stingseq,borzoi,0.3858267716535433,0.37404580152671757
stingseq,borzoi,0.38095238095238093,0.366412213740458
stingseq,borzoi,0.376,0.35877862595419846
stingseq,borzoi,0.3790322580645161,0.35877862595419846
stingseq,borzoi,0.37398373983739835,0.3511450381679389
stingseq,borzoi,0.3770491803278688,0.3511450381679389
stingseq,borzoi,0.38016528925619836,0.3511450381679389
stingseq,borzoi,0.375,0.3435114503816794
stingseq,borzoi,0.3697478991596639,0.33587786259541985
stingseq,borzoi,0.3728813559322034,0.33587786259541985
stingseq,borzoi,0.36752136752136755,0.3282442748091603
stingseq,borzoi,0.3706896551724138,0.3282442748091603
stingseq,borzoi,0.3739130434782609,0.3282442748091603
stingseq,borzoi,0.3684210526315789,0.32061068702290074
stingseq,borzoi,0.37168141592920356,0.32061068702290074
stingseq,borzoi,0.375,0.32061068702290074
stingseq,borzoi,0.3783783783783784,0.32061068702290074
stingseq,borzoi,0.37272727272727274,0.31297709923664124
stingseq,borzoi,0.3761467889908257,0.31297709923664124
stingseq,borzoi,0.37962962962962965,0.31297709923664124
stingseq,borzoi,0.37383177570093457,0.3053435114503817
stingseq,borzoi,0.37735849056603776,0.3053435114503817
stingseq,borzoi,0.37142857142857144,0.29770992366412213
stingseq,borzoi,0.375,0.29770992366412213
stingseq,borzoi,0.36893203883495146,0.2900763358778626
stingseq,borzoi,0.37254901960784315,0.2900763358778626
stingseq,borzoi,0.37623762376237624,0.2900763358778626
stingseq,borzoi,0.37,0.2824427480916031
stingseq,borzoi,0.37373737373737376,0.2824427480916031
stingseq,borzoi,0.37755102040816324,0.2824427480916031
stingseq,borzoi,0.38144329896907214,0.2824427480916031
stingseq,borzoi,0.3854166666666667,0.2824427480916031
stingseq,borzoi,0.3894736842105263,0.2824427480916031
stingseq,borzoi,0.3829787234042553,0.2748091603053435
stingseq,borzoi,0.3870967741935484,0.2748091603053435
stingseq,borzoi,0.391304347826087,0.2748091603053435
stingseq,borzoi,0.38461538461538464,0.26717557251908397
stingseq,borzoi,0.37777777777777777,0.2595419847328244
stingseq,borzoi,0.38202247191011235,0.2595419847328244
stingseq,borzoi,0.375,0.25190839694656486
stingseq,borzoi,0.3793103448275862,0.25190839694656486
stingseq,borzoi,0.38372093023255816,0.25190839694656486
stingseq,borzoi,0.38823529411764707,0.25190839694656486
stingseq,borzoi,0.39285714285714285,0.25190839694656486
stingseq,borzoi,0.3855421686746988,0.24427480916030533
stingseq,borzoi,0.3780487804878049,0.2366412213740458
stingseq,borzoi,0.38271604938271603,0.2366412213740458
stingseq,borzoi,0.375,0.22900763358778625
stingseq,borzoi,0.3670886075949367,0.22137404580152673
stingseq,borzoi,0.358974358974359,0.21374045801526717
stingseq,borzoi,0.36363636363636365,0.21374045801526717
stingseq,borzoi,0.35526315789473684,0.20610687022900764
stingseq,borzoi,0.36,0.20610687022900764
stingseq,borzoi,0.35135135135135137,0.1984732824427481
stingseq,borzoi,0.3424657534246575,0.19083969465648856
stingseq,borzoi,0.3472222222222222,0.19083969465648856
stingseq,borzoi,0.352112676056338,0.19083969465648856
stingseq,borzoi,0.35714285714285715,0.19083969465648856
stingseq,borzoi,0.36231884057971014,0.19083969465648856
stingseq,borzoi,0.36764705882352944,0.19083969465648856
stingseq,borzoi,0.373134328358209,0.19083969465648856
stingseq,borzoi,0.3787878787878788,0.19083969465648856
stingseq,borzoi,0.36923076923076925,0.183206106870229
stingseq,borzoi,0.359375,0.17557251908396945
stingseq,borzoi,0.3492063492063492,0.16793893129770993
stingseq,borzoi,0.3548387096774194,0.16793893129770993
stingseq,borzoi,0.3442622950819672,0.16030534351145037
stingseq,borzoi,0.35,0.16030534351145037
stingseq,borzoi,0.3559322033898305,0.16030534351145037
stingseq,borzoi,0.3620689655172414,0.16030534351145037
stingseq,borzoi,0.3508771929824561,0.15267175572519084
stingseq,borzoi,0.35714285714285715,0.15267175572519084
stingseq,borzoi,0.34545454545454546,0.1450381679389313
stingseq,borzoi,0.35185185185185186,0.1450381679389313
stingseq,borzoi,0.33962264150943394,0.13740458015267176
stingseq,borzoi,0.3269230769230769,0.1297709923664122
stingseq,borzoi,0.3333333333333333,0.1297709923664122
stingseq,borzoi,0.34,0.1297709923664122
stingseq,borzoi,0.3469387755102041,0.1297709923664122
stingseq,borzoi,0.3541666666666667,0.1297709923664122
stingseq,borzoi,0.3617021276595745,0.1297709923664122
stingseq,borzoi,0.3695652173913043,0.1297709923664122
stingseq,borzoi,0.37777777777777777,0.1297709923664122
stingseq,borzoi,0.36363636363636365,0.12213740458015267
stingseq,borzoi,0.37209302325581395,0.12213740458015267
stingseq,borzoi,0.35714285714285715,0.11450381679389313
stingseq,borzoi,0.36585365853658536,0.11450381679389313
